Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:35,2018-08-27 13:28:36,0.399s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:36,2018-08-27 13:28:36,0.380s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:36,2018-08-27 13:28:37,0.573s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 13:28:37,2018-08-27 13:28:39,2.006s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:39,2018-08-27 13:28:39,0.758s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:39,2018-08-27 13:28:40,0.508s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:40,2018-08-27 13:28:41,0.509s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:41,2018-08-27 13:28:41,0.523s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:41,2018-08-27 13:28:41,0.461s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:41,2018-08-27 13:28:42,0.423s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 13:28:42,2018-08-27 13:28:44,2.008s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:44,2018-08-27 13:28:44,0.537s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:44,2018-08-27 13:28:45,0.543s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:45,2018-08-27 13:28:45,0.459s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:45,2018-08-27 13:28:46,0.384s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:46,2018-08-27 13:28:46,0.367s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:46,2018-08-27 13:28:47,0.428s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:47,2018-08-27 13:28:47,0.748s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 13:28:47,2018-08-27 13:28:49,2.004s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:49,2018-08-27 13:28:50,0.413s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:50,2018-08-27 13:28:50,0.507s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:50,2018-08-27 13:28:51,0.534s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:51,2018-08-27 13:28:51,0.496s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:28:51,2018-08-27 13:28:52,0.639s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 13:28:52,2018-08-27 13:28:54,2.007s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 13:28:54,2018-08-27 13:28:54,0.179s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 13:28:54,2018-08-27 13:28:55,0.893s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 13:28:55,2018-08-27 13:28:56,0.531s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-08-27 13:28:56,2018-08-27 13:28:56,0.721s,PASSED
,,,,,,
Test Cases/Run Payroll,Chrome 68.0.3440.106,,2018-08-27 13:28:58,2018-08-27 13:29:32,33.869s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-08-27 13:28:59,2018-08-27 13:29:01,2.072s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:29:01,2018-08-27 13:29:01,0.531s,PASSED
setText,Chrome 68.0.3440.106,,2018-08-27 13:29:01,2018-08-27 13:29:01,0.176s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-08-27 13:29:01,2018-08-27 13:29:02,0.170s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 13:29:02,2018-08-27 13:29:02,0.834s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 13:29:02,2018-08-27 13:29:03,0.458s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 13:29:03,2018-08-27 13:29:17,14.563s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 13:29:17,2018-08-27 13:29:18,0.134s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 13:29:18,2018-08-27 13:29:23,5.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:29:23,2018-08-27 13:29:23,0.697s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 13:29:23,2018-08-27 13:29:23,0.168s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 13:29:23,2018-08-27 13:29:27,3.843s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 13:29:27,2018-08-27 13:29:30,2.775s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 13:29:30,2018-08-27 13:29:30,0.159s,PASSED
,,,,,,
Test Cases/Loging into QA,Chrome 68.0.3440.106,,2018-08-27 13:29:32,2018-08-27 13:29:40,7.749s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-08-27 13:29:33,2018-08-27 13:29:36,2.926s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 13:29:36,2018-08-27 13:29:36,0.508s,PASSED
setText,Chrome 68.0.3440.106,,2018-08-27 13:29:36,2018-08-27 13:29:36,0.209s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-08-27 13:29:36,2018-08-27 13:29:36,0.197s,PASSED
click,Chrome 68.0.3440.106,Clicks on the login button ,2018-08-27 13:29:36,2018-08-27 13:29:37,0.862s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-08-27 13:29:37,2018-08-27 13:29:38,0.645s,PASSED
