Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 68.0.3440.106,,2018-08-30 12:20:48,2018-08-30 12:20:50,2.004s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:20:50,2018-08-30 12:20:50,0.437s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:20:50,2018-08-30 12:20:50,0.438s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:20:50,2018-08-30 12:20:51,0.528s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:20:51,2018-08-30 12:20:51,0.414s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:20:51,2018-08-30 12:20:52,0.417s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:20:52,2018-08-30 12:20:52,0.369s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:20:52,2018-08-30 12:20:53,0.451s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:20:53,2018-08-30 12:20:53,0.395s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:20:53,2018-08-30 12:20:54,0.557s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-30 12:20:54,2018-08-30 12:20:56,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:20:56,2018-08-30 12:20:56,0.834s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:20:56,2018-08-30 12:20:57,0.635s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:20:57,2018-08-30 12:20:58,0.561s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:20:58,2018-08-30 12:20:58,0.562s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:20:58,2018-08-30 12:20:59,0.465s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:20:59,2018-08-30 12:20:59,0.425s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-30 12:20:59,2018-08-30 12:21:01,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:21:01,2018-08-30 12:21:02,0.621s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:21:02,2018-08-30 12:21:02,0.530s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:21:02,2018-08-30 12:21:03,0.544s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:21:03,2018-08-30 12:21:03,0.382s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:21:03,2018-08-30 12:21:04,0.394s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:21:04,2018-08-30 12:21:04,0.400s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:21:04,2018-08-30 12:21:05,0.727s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-30 12:21:05,2018-08-30 12:21:07,2.004s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:21:07,2018-08-30 12:21:07,0.400s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:21:07,2018-08-30 12:21:08,0.514s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:21:08,2018-08-30 12:21:08,0.552s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:21:08,2018-08-30 12:21:09,0.442s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-30 12:21:09,2018-08-30 12:21:09,0.670s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-30 12:21:09,2018-08-30 12:21:11,2.008s,PASSED
click,Chrome 68.0.3440.106,,2018-08-30 12:21:11,2018-08-30 12:21:11,0.180s,PASSED
click,Chrome 68.0.3440.106,,2018-08-30 12:21:11,2018-08-30 12:21:12,0.863s,PASSED
click,Chrome 68.0.3440.106,,2018-08-30 12:21:12,2018-08-30 12:21:13,0.478s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-08-30 12:21:13,2018-08-30 12:21:14,0.729s,PASSED
