Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:38,2018-08-27 12:07:39,0.982s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:39,2018-08-27 12:07:40,0.752s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:40,2018-08-27 12:07:40,0.609s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:40,2018-08-27 12:07:41,0.644s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:41,2018-08-27 12:07:42,0.634s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 12:07:42,2018-08-27 12:07:44,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:44,2018-08-27 12:07:46,2.596s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:46,2018-08-27 12:07:47,0.606s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:47,2018-08-27 12:07:50,2.644s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:50,2018-08-27 12:07:50,0.660s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:50,2018-08-27 12:07:51,0.674s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 12:07:51,2018-08-27 12:07:53,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:53,2018-08-27 12:07:53,0.594s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:53,2018-08-27 12:07:55,1.275s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:55,2018-08-27 12:07:55,0.751s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:55,2018-08-27 12:07:56,0.618s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 12:07:56,2018-08-27 12:07:58,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:58,2018-08-27 12:07:59,0.569s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:59,2018-08-27 12:07:59,0.641s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:07:59,2018-08-27 12:08:00,0.683s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:00,2018-08-27 12:08:01,0.528s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:01,2018-08-27 12:08:01,0.759s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:01,2018-08-27 12:08:02,0.577s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:02,2018-08-27 12:08:02,0.572s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:02,2018-08-27 12:08:03,0.548s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:03,2018-08-27 12:08:04,0.607s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 12:08:04,2018-08-27 12:08:06,2.006s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:06,2018-08-27 12:08:06,0.759s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:06,2018-08-27 12:08:07,0.482s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:07,2018-08-27 12:08:07,0.445s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:07,2018-08-27 12:08:08,0.491s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:08,2018-08-27 12:08:08,0.457s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:08,2018-08-27 12:08:09,0.441s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 12:08:09,2018-08-27 12:08:11,2.005s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:11,2018-08-27 12:08:11,0.524s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:11,2018-08-27 12:08:12,0.461s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:12,2018-08-27 12:08:12,0.473s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:12,2018-08-27 12:08:12,0.351s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:12,2018-08-27 12:08:13,0.322s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:13,2018-08-27 12:08:13,0.455s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:13,2018-08-27 12:08:14,0.677s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 12:08:14,2018-08-27 12:08:16,2.007s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:16,2018-08-27 12:08:16,0.425s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:16,2018-08-27 12:08:17,0.470s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:17,2018-08-27 12:08:17,0.515s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:17,2018-08-27 12:08:18,0.441s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:18,2018-08-27 12:08:18,0.645s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 12:08:18,2018-08-27 12:08:20,2.006s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:08:20,2018-08-27 12:08:26,5.179s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:08:26,2018-08-27 12:08:31,5.679s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:08:31,2018-08-27 12:08:36,5.168s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-08-27 12:08:36,2018-08-27 12:08:37,0.731s,PASSED
,,,,,,
Test Cases/Run Payroll,Chrome 68.0.3440.106,,2018-08-27 12:08:39,2018-08-27 12:09:00,20.915s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-08-27 12:08:40,2018-08-27 12:08:42,2.148s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:42,2018-08-27 12:08:42,0.528s,PASSED
setText,Chrome 68.0.3440.106,,2018-08-27 12:08:42,2018-08-27 12:08:43,0.163s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-08-27 12:08:43,2018-08-27 12:08:43,0.179s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:08:43,2018-08-27 12:08:44,0.904s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:08:44,2018-08-27 12:08:44,0.506s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:08:44,2018-08-27 12:08:46,1.704s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:08:46,2018-08-27 12:08:46,0.125s,PASSED
delay,Chrome 68.0.3440.106,,2018-08-27 12:08:46,2018-08-27 12:08:51,5.004s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:08:51,2018-08-27 12:08:52,0.701s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:08:52,2018-08-27 12:08:52,0.130s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:08:52,2018-08-27 12:08:56,3.755s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:08:56,2018-08-27 12:08:58,2.575s,PASSED
click,Chrome 68.0.3440.106,,2018-08-27 12:08:58,2018-08-27 12:08:58,0.142s,PASSED
,,,,,,
Test Cases/Loging into QA,Chrome 68.0.3440.106,,2018-08-27 12:09:00,2018-08-27 12:09:08,7.608s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-08-27 12:09:01,2018-08-27 12:09:04,2.906s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-08-27 12:09:04,2018-08-27 12:09:04,0.522s,PASSED
setText,Chrome 68.0.3440.106,,2018-08-27 12:09:04,2018-08-27 12:09:04,0.161s,PASSED
setEncryptedText,Chrome 68.0.3440.106,,2018-08-27 12:09:04,2018-08-27 12:09:04,0.170s,PASSED
click,Chrome 68.0.3440.106,Clicks on the login button ,2018-08-27 12:09:04,2018-08-27 12:09:05,0.848s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-08-27 12:09:05,2018-08-27 12:09:06,0.648s,PASSED
